id,title,genres,original_language,popularity,production_companies,release_year,budget,revenue,runtime,status,vote_average,vote_count,credits,keywords,revenue_budget_ratio,matched_production_companies
19213,Pledge This!,Comedy,en,8.254,"['paris hilton', 'pledge this holdings']",2006,8300000,1751460.0,91.0,Released,3.35,0.2815643325954406,Paris Hilton-Paula Garcés-Sarah Carter-Simon Rex-Geoffrey Arend-Alexis Thorpe-Bianca Lawson-Kerri Kenney-Diva Zappa-Greg Cipes-Randy Spelling-Holly Valance-Alison MacInnis-Sofía Vergara-Carmen Electra-Lin Shaye-Taylor Negron-Rick Overton-Julia Lehman-Kyle Richards-Noureen DeWulf-Amanda Aday-Amanda Rowan-Sarai Howard-Keith Hudson-Dieter Meier-Beau Beasley-Justin Jackson-Sam E. Goldberg-Rick Najera-Elizabeth Daily-Suzanna Rosado-Tanisha Hernandez-William Heins-Olympia Kricos-Keri Bruno-Mayra Veronica-Cayleen Davies-Jaclyn Matthus-Chira Cassel-Tania Jimenez-Allen Choate-April Henry-Jiannina Castro-Dustin Mangas-Eugenio Derbez-Miriam Kulick-J.J. Wilson-Chad Muska-Ari Belinski-Preston Lacy-Betheny Merola-Yvonne Gougelet-Jasmine Waltz-Alexis Barbara-Cleveland Marcus Walton-Andrew Phillips-Sam Maccarone-Cheryl Graham-Lily Brawner-Kirsten Gustitus-Shamron Moore-Jennifer Elise Cox-Angela Dodson-Camille Langfield-Daisy Hamilton-April Florio-Keren Gilbert-Evan Scott Golden-Andrew M. Phillips-Eric Raddatz-Breven Angaelica Warren-Mickey Mickey-Dustin Clingan-Jay Gutierrez-Hali Lula Hudson-Cristy Joy Slavis-Allison Weissman-Aitch Alberto-Aitch Alberto-Angel Anes-Trisha Carman-Raul de Molina-Kelly Ehlert-Seth Harris Gordon-Eric Jimenez-Daniel J. Loht-Frantisek Mach-Liam Mason-Brooke Newton-Jennifer Perez-Nathan Pitkanen-Nicky Hilton-Athena Stamos-Vitaliy Versace,college-sorority-university-sex comedy-sorority girl-pledge-national lampoon's-college student-south beach,0.2110192771084337,
655232,Vazante,Drama,en,0.6,['processo multiartes'],2018,2424713,502000.0,18.0,Released,3.35,0.0,unknown,period drama,0.2070348119550643,
45708,Play the Game,Comedy-Romance,en,4.182,['unknown'],2009,3200000,659483.0,105.0,Released,5.7,0.080909291,Paul Campbell-Andy Griffith-Doris Roberts-Liz Sheridan-Marla Sokoloff-Clint Howard-Rance Howard-Geoffrey Owens-Bunny Levine-Monica Garcia Pérez-Michelle Pierce-Christopher Goodman-Juliette Jeffers-Sergio Enrique-Mario Di Donato-Robert A. Johnson-Marie Caldare-Omar Adam-Betty McGuire-Jack Guzman-Rafael J. Noble-Les Williams-Eve Brenner-Lisa Benedict-Travis Winfrey-Michael  Bortone-Thomas Crawford-Andres Hudson-Frantz Turner-Rhett Giles-Irma Esperias-Abby Fienberg-Casey Fienberg-Lilah Fienberg-Lynn Feinberg-Ross Fienberg-Elizabeth Gary-Jerry Gordon-Sandy Gordon-Breon Gorman-W. Shannon Jones-Michelle Krawitz-Donald Sage Mackay-Annette Powers-Leigh Rose-Dulce Maria Solis-Michael Bretten-Hannah Cowley-Andrea Jung-Brenda Goodbeard-Rae Sunshine Lee-Rene Napoli,romantic comedy,0.206088438,
32523,The Work and the Glory III: A House Divided,Drama-Western,en,4.221,['unknown'],2006,6500000,1325092.0,89.0,Released,6.0,0.0129454865561122,Sam Hennings-Brenda Strong-Eric Johnson-Alexander Carroll-Brighton Hertford-Julia Cunningham-Cody Sanders-Sarah Bastian-Emily Podleski-Jonathan Scarfe-Melanie Hawkins-Frank Ashmore-Curtis Andersen-Jeff Ham-Giulia Pagano-Raphael Sbarge-Corbin Allred-Matthew Carlton-Michael Bowen-Meredith Salenger-Connor Chavarria-R. D. Call-Jeni Lamm Bewer-Peggy Walton-Walker-Danny Nelson-Andrew Bowen-Nakotah LaRance-Andy Stahl-Ed Haggard-Jayne Morgan-Greg Welsch-Andrew Ruse-Kubbi-Bobby Daniels-Stephen Michael Ayers-Jeffrey Buckner Ford-Sam Sharp-Mary Jennifer Littleton-Kevin Wayne-Haidyn Rankin-Bruce McKinnon-Michael Ormsby-Melissa Ritz-Fisher Neal-William David Witt-Chase Condrone-Wes Murphy-Lee Vervoort,based on novel or book-forgiveness-missouri-mormon-prodigal son-19th century-religious persecution,0.2038603076923077,
395762,Father Son Therapy,Comedy,fr,5.888,"['cinémaginaire', 'ugc distribution', 'incognita']",2016,7230000,1453270.0,92.0,Released,5.5,0.3462917653760016,Richard Berry-Waly Dia-Jacques Gamblin-Baptiste Lorber-Damien Jouillerot-Féodor Atkine-Julie Ferrier-Philippine Leroy-Beaulieu-Alice Belaïdi-Patrice Coquereau-Nathalie Veck-Rachid Badouri-Manuel Tadros-Charles-Alexandre Dubé-Yves Jacques,group therapy-father son relationship,0.2010055325034578,
364427,Orleans,Drama-Comedy-Thriller,ru,0.736,['central partnership'],2015,2500000,502000.0,106.0,Released,6.5,0.032363716,Elena Lyadova-Viktor Sukhorukov-Vitaliy Khaev-Timofey Tribuntsev-Pavel Tabakov-Polina Aug-Yevgeni Syty-Artem Kobzev-Olga Beshulya-Oleg Yagodin-Azamat Nigmanov-Anna Rud-Yuliya Polynskaya-Daulet Abdygaparov-Sakhat Dursunov-Nikolay Karpenko-Yuliya Serina-Grigory Baranov-Artem Bobtsov,unknown,0.2008,
876671,The Cost of Deception,Crime-Drama,hu,1.478,"['megafilm', 'fidesz']",2021,2500000,502000.0,125.0,Released,3.5,0.0517819462244488,Vivianne Bánovits-Barna Bokor-Gabi Gubás-András Mózes-Szabolcs Bede-Fazekas-Zsolt Trill-Zsolt Zayzon-Richárd Szőke-Ferenc Jánosi-Gábor Csőre-Áron Öze-Csaba Marosán-István Áldott,hungary-based on true story-historical-political leader,0.2008,
364427,Orleans,Drama-Comedy-Thriller,ru,0.961,['central partnership'],2015,2500000,502000.0,106.0,Released,6.5,0.032363716,Elena Lyadova-Viktor Sukhorukov-Vitaliy Khaev-Timofey Tribuntsev-Pavel Tabakov-Polina Aug-Yevgeni Syty-Artem Kobzev-Olga Beshulya-Oleg Yagodin-Azamat Nigmanov-Anna Rud-Yuliya Polynskaya-Daulet Abdygaparov-Sakhat Dursunov-Nikolay Karpenko-Yuliya Serina-Grigory Baranov-Artem Bobtsov,unknown,0.2008,
42345,The Molly Maguires,Drama-History-Thriller,en,8.495,['tamm'],1970,11000000,2200000.0,120.0,Released,6.3,0.2038914132587673,Sean Connery-Richard Harris-Samantha Eggar-Frank Finlay-Anthony Zerbe-Bethel Leslie-Art Lund-Anthony Costello-Philip Bourneuf-Brendan Dillon-Frances Heflin-John Alderson-Malachy McCourt-Susan Goodman-Tom Jones-Karen Machon-John Orchard-George Petrie-Philip Ettington,based on novel or book-pennsylvania usa-undercover-irish-american-secret society-based on true story-co-workers relationship-sabotage-coal mining-barroom brawl-19th century-coal miner,0.2,
24575,Raise the Titanic,Adventure,en,12.698,['itc'],1980,36000000,7000000.0,115.0,Released,5.5,0.2427278729271039,Jason Robards-Richard Jordan-David Selby-Anne Archer-Alec Guinness-Bo Brundin-M. Emmet Walsh-J.D. Cannon-Norman Bartold-Elya Baskin-Dirk Blocker-Robert Broyles-Paul Carr-Michael C. Gwynne-Harvey Lewis-Charles Macaulay-Stewart Moss-Michael Pataki-Marvin Silbersher-Mark L. Taylor-Maurice Kowalewski-Nancy Nevinson-Sander Vanocur-Michael Ensign-Hilly Hicks-Clive Cussler,titanic,0.1944444444444444,
54407,Bliss,Comedy-Drama-Romance,en,1.774,"['new south wales', 'window iii']",1985,3400000,660537.0,112.0,Released,6.4,0.055018318,Barry Otto-Lynette Curran-Helen Jones-Gia Carides-Miles Buchanan-Tim Robertson-Bryan Marshall-Jon Ewing-Kerry Walker-Paul Chubb-Sarah De Teliga-Saskia Post-George Whaley-Robert Menzies-Tommy Dysart-John Doyle-Jeff Truman-Kati Edwards,based on novel or book,0.1942755882352941,
305261,Continental,Crime-Thriller,es,0.658,['javier villaverde y asociados'],1989,2595182,502000.0,96.0,Released,3.35,0.006472743,Eusebio Poncela-Marisa Paredes-Jorge Sanz-Héctor Alterio-Fernando Guillén-Nancho Novo-Antón Reixa-Alberto Alonso-Féodor Atkine-Cristina Marcos,prostitute-striptease-drugs-neo-noir,0.1934353737040408,
268689,Wicked Flying Monkeys,Fantasy-Animation-Adventure,es,4.291,"['ánima e', 'discreet arts']",2015,10000000,1921923.0,86.0,Released,5.6,0.05825469,Loreto Peralta-Susana Zabaleta-Maya Tremblay-Mikey Bolts-Erik Braa-Liliana Barba Meinecke-José Antonio Toledano,unknown,0.1921923,
11515,Goya's Ghosts,Drama,en,9.501,"['kanzaman', 'the saul zaentz', 'atresmedia', 'xuxa producciones sl']",2006,50000000,9448082.0,114.0,Released,6.6,1.3269123720015017,Javier Bardem-Natalie Portman-Stellan Skarsgård-Randy Quaid-José Luis Gómez-Michael Lonsdale-Blanca Portillo-Mabel Rivera-Unax Ugalde-Fernando Tielve-David Calder-Ramón Langa-Manuel de Blas-Andrés Lima-Concha Hidalgo-Trinidad Rugero-Silvia Kal-Emilio Linder-José María Sacristán-Simón Andreu-Jack Taylor-Julian Wadham-Ben Temple-Craig Stevenson-Scott Cleverdon-Carlos Bardem-Aurélia Thiérrée-Eusebio Lázaro-Lola Peno-May Heatherly-Víctor Israel-Enrique Martínez-Balbino Lacosta-Manolo Caro-Mercedes Castro-Jose L. Vasquez-Tamar Novas-David Luque-Carolina Petterson,rape-heresy-religion and supernatural-napoleon bonaparte-loss-unwillingly pregnant-muse-18th century-fictional biography-spanish inquisition-fictionalized history,0.18896164,
180965,Les Milles,War-Drama,fr,1.89,['blue'],1995,7500000,1400000.0,103.0,Released,5.8,0.03883646,Jean-Pierre Marielle-Kristin Scott Thomas-Ticky Holgado-Philippe Noiret-Rüdiger Vogler-François Perrot-François Berléand-Jean-Marie Winling-Bonnafet Tarbouriech-Eric Petitjean-Bruno Raffaelli-Hubert Saint-Macary-Jean-Yves Tual-Henryk Bista-Jan Peszek-Marek Walczewski-Władysław Kowalski-Andrzej Mastalerz-Marcel Novek-Eugeniusz Priwieziencew-Tadeusz Borowski-Tomasz Dedek,unknown,0.1866666666666666,
33586,Heavy Petting,Comedy-Romance,en,3.638,['sarco'],2007,2800000,502000.0,92.0,Released,4.3,0.1035638924488976,Malin Åkerman-Brendan Hines-Kevin Sussman-Mike Doyle-Juan Carlos Hernández-Sam Coppola-Allie Woods-Jennifer Ikeda-Anthony Fazio-Krysten Ritter,human animal relationship-dog,0.1792857142857143,
33676,Losin' It,Comedy,en,8.163,"['tijuana', 'tiberius']",1982,7000000,1246141.0,100.0,Released,5.0,0.2556733594832162,Tom Cruise-Jackie Earle Haley-John Stockwell-John P. Navin Jr.-Shelley Long-Henry Darrow-Hector Elias-John Valby-Daniel Faraldo-Enrique Castillo-Mario Marcelino-Rick Rossovich-James Victor-Kale Browne-Joe Spinell-Cornelio Hernandez-Hector Morales-Santos Morales-Laura James-Rita Rogers-Victoria Wells-Irma García-Sosimo Hernandez-Jesse Aragon-Margarita García-Susan Saldivar-Bel Hernandez-Ricky Powell-Dean R. Miller-Jack M. Nietzsche Jr.-Timothy Brown-Edwin Avedissian-Steve Gonzales-Helen Kelly-Michael Milella,mexico-prostitute-high school-locker room-virginity,0.1780201428571428,
71881,Five Corners,Drama-Crime-Thriller,en,8.242,"['handmade', 'cineplex', 'odeon']",1987,5500000,969205.0,90.0,Released,5.7,0.1294548655611221,Jodie Foster-Tim Robbins-Todd Graff-John Turturro-Elizabeth Berridge-Cathryn de Prume-Michael R. Howard-Pierre Epstein-Jery Hewitt-Rodney Harvey-Daniel H. Jenkins-Carl Capotorto-Kathleen Chalfant-John Seitz-Rose Gregorio-Eriq La Salle-Bill Cobbs-Gregory Rozakis-Anthony Powers-Jose Soto Jr.-Mike Starr-Kit Le Fever-Jerome Collamore-Frances Foster-Ray Aranha-David Brisbin-Robert Lempert-Keith Reddin-Pepe Douglas-Dann Florek-Alex Kramarevsky-Tom Kudlek-Mike Lisenco-Regis Mullavey-Frank Patton III-James Ryan-Campbell Scott-Joel Segal-Victor Slezak-Richard Thomsen-Mews Small,new york city-prison-alcohol-rape-love-theft-bronx new york city,0.1762190909090909,
268660,Bangalore Days,Drama-Family-Romance,ml,6.544,"['weekend blockbusters', 'anwar rasheed s']",2014,7400000,1300000.0,172.0,Released,7.6,0.2912734475125247,Nazriya Nazim Fahadh-Nivin Pauly-Dulquer Salmaan-Fahadh Faasil-Parvathy Thiruvothu-Nithya Menen-Isha Talwar-Vijayaraghavan-Kalpana-Prathap Pothan-Vinaya Prasad-Maniyanpilla Raju-Rekha-Praveena-Paris Laxmi-Sijoy Varghese,husband wife relationship-marriage-motorcycle crash-india-woman director-kerala-bangalore-bike racing,0.1756756756756756,
408539,Paradise,Drama-War,ru,3.807,"['drife', 'center of andrei konchalovsky']",2016,5444966,945991.0,130.0,Released,7.5,0.1100366357269538,Yuliya Vysotskaya-Philippe Duquesne-Viktor Sukhorukov-Vera Voronkova-Jakob Diehl-Christian Clauss-Peter Kurth-Natalya Kurdyubova-Irina Demidkina-Pierre Nisse-Thomas Darchinger-Larisa Kuznetsova-George Lenz-Caroline Piette-Yola Sanko,prison-world war ii-love-fate,0.1737368057027353,
75956,The Miracle of Marcelino,Family-Drama,es,3.443,"['delta', 'lob', 'petrasanta']",2010,3000000,512315.0,100.0,Released,7.9,0.064727433,Teresa Ruiz-Alejandro Tommasi-Jorge Lavat-Mark Hernández Mosqueda-Gerardo Moscoso-Gaston Peterson-Andres Fierro-Guillermo Larrea-Orlando Moguel-Waldo Facco,unknown,0.1707716666666666,
512954,Leaving Afghanistan,Drama-Action-War,ru,9.534,"['pavel lungin', 'cinema fund', 'germes']",2019,4302540,731827.0,112.0,Released,6.9,0.2265460147319637,Kirill Pirogov-Yan Tsapnik-Vitaly Kishchenko-Fyodor Lavrov-Oleg Vasilkov-Anton Momot-Mikhail Kremer-Kirill Ermichev-Roman Kolotukhin-Vasiliy Butkevich-Arslan Murzabekov-Anton Kuznetsov-Dilovar Nigmatov-Evgeny Zelensky-John Bakhanbaev-Aleksandr Kuznetsov-Evgeny Sangadzhiev-Parviz Pulodi-Mukhammad Ali-Radzhabali Khuseynov-Vyacheslav Shikhaleev,unknown,0.1700918527195563,
5333,Apartment Zero,Thriller-Drama,en,3.092,"['producers representative organization', 'the summit']",1989,4000000,670774.0,124.0,Released,6.7,0.1294548655611221,Colin Firth-Hart Bochner-Dora Bryan-Liz Smith-Mirella D'Angelo-James Telfer-Fabrizio Bentivoglio-Juan Vitali-Cipe Lincovsky-Francesca D'Aloja-Miguel Ligero-Elvia Andreoli-Marikena Monti-Luis Romero-Federico D'Elía,cia-drag queen-cat-flat-distrust-cohabitant-hitman-buenos aires argentina-mission of murder-male friendship-cinema on cinema-boarder-neighbor-cowardliness,0.1676935,
24274,Dead & Buried,Horror-Mystery,en,8.791,['barclays mercantile industrial finance'],1981,3000000,502000.0,94.0,Released,6.4,0.7281836187813119,James Farentino-Melody Anderson-Jack Albertson-Dennis Redfield-Nancy Locke-Lisa Blount-Robert Englund-Bill Quinn-Michael Currie-Christopher Allport-Joseph G. Medalis-Macon McCalman-Lisa Marie-Estelle Omens-Barry Corbin-Linda Shusett-Ed Bakey-Glenn Morshower-Robert Boler-Michael Pataki-Jill Fosse-Mark Courtney-Michael Courtney-Renee McDonell-Dottie Catching-Colby Smith-Judy Ashton-Anthony Cecere-Bill Couch Jr.-Bill Couch-Angelo De Meo,sheriff-small town-murder-corpse-new england-video nasty,0.1673333333333333,
898388,North Korea; Off-Piste,Documentary,en,0.6,['unknown'],2017,3000000,502000.0,12.0,Released,7.0,0.003236372,unknown,snowboarding-britain-north korea,0.1673333333333333,
49855,End of the Line,Action-Drama,en,2.485,['unknown'],1987,3000000,502000.0,103.0,Released,5.6,0.032363716,Kevin Bacon-Bob Balaban-Barbara Barrie-Michael Beach-Judy Benson-Wilford Brimley-Levon Helm-Clint Howard-Holly Hunter-Bruce McGill-Mary Steenburgen-Trey Wilson,unknown,0.1673333333333333,
432641,Valley of Bones,Western-Crime-Thriller,en,4.15,"['unmarked van', 'bad medicine']",2017,3000000,502000.0,90.0,Released,5.0,0.035600088,Autumn Reeser-Rhys Coiro-Steven Molony-Mason Mahay-Alexandra Billings-Bill Smitrovich-Mark Margolis-Muse Watson-Brandon Heitkamp-Maddisyn Carter,thriller-neo-western-badlands-neo-noir,0.1673333333333333,
38665,The Legend of the Lone Ranger,Action-Adventure-Romance-Western,en,3.441,"['itc', 'wrather', 'eaves movie ranch']",1981,18000000,2945600.0,98.0,Released,5.0,0.1035638924488976,Klinton Spilsbury-Christopher Lloyd-Matt Clark-Juanin Clay-Jason Robards-John Bennett Perry-David Hayward-Richard Farnsworth-Michael Horse-Marc Gilpin-John Hart-Lincoln Tate-Ted Flicker-Bonita Granville-Patrick Montoya-David Bennett-Ted White-Cheré Bryson-Robert F. Hoy-Ted Gehring-Buck Taylor-Chuck Hayward,lone ranger-wild bill hickok-buffalo bill,0.1636444444444444,
960175,Karmafal Daata Shani,Fantasy-Drama,ru,0.777,['colors viacom'],2018,61388719,10000000.0,0.0,Released,3.35,0.0,Картикея Мальвия-Салил Анкола-Тина Датта-Химаншу Бамзай-Тинну Верма-Дивакар Пандир-Сиддхарт Васудев-Сачин Ядав Ямсырс,shani dev-шани дэв-karmafal daata shani-шани дэв (сериал 2016 – 2018),0.1628963784046381,
776503,CODA,Drama-Music-Romance,en,32.691,"['vendôme', 'pathé', 'picture perfect']",2021,10000000,1600000.0,112.0,Released,8.0,5.569795590767279,Emilia Jones-Marlee Matlin-Troy Kotsur-Eugenio Derbez-Ferdia Walsh-Peelo-Daniel Durant-Amy Forsyth-Kevin Chapman-John Fiore-Lonnie Farmer-Courtland Jones-Molly Beth Thomas-Ayana Brown-Jason Pugatch-Kyana Fanene-Anilee List-Stone Martin-Maeve Chapman-Stephen Caliskan-Amanda Bradshaw-Bryan Sabbag-Kayla Caulfield-Samidio DePina-Dominic Andersen-Jose Guns Alves-Owen Burke-Lance Norris-Mark Pettograsso-Tony Viveiros-Armen Garo-Jared Voss-Emilia Faucher-Marilyn Busch-Melissa McMeekin-Erica McDermott-Garrett McKechnie-Rebecca Gibel-TJ Ciarametaro-Gary Galone-Nikki Kim-Mary Ann Schaub-Cassandra Berta-Sarah Clarke-Rena Maliszewski-David Newsom-Kiara Pichardo-Pamela Jayne Morgan-Elbert Kim-Dominic Cannarella-Andersen,parent child relationship-fishing-deaf-massachusetts-music teacher-remake-coming of age-singing-family-first love-based on movie-woman director-sign languages-school choir-music school-teenager,0.16,
41902,Baadshah,Action-Comedy,hi,7.879,['venus records & tapes'],1999,9000000,1400000.0,175.0,Released,6.554,0.2394915012880759,Shah Rukh Khan-Twinkle Khanna-Amrish Puri-Rakhee Gulzar-Johnny Lever-Deepshika Nagpal-Sharat Saxena,unknown,0.1555555555555555,
390415,Maikäfer flieg,Drama,de,2.475,['kgp kranzelbinder gabriele'],2016,3300000,502000.0,109.0,Released,7.1,0.042072831,Ursula Strauss-Lissy Pernthaler-Zita Gaier-Krista Stadler-Konstantin Khabenskiy-Hilde Dalik-Peter Schorn-Gerald Votava-Paula Brunner-Heinz Marecek-Bettina Mittendorfer-Lino Gaier-Denis Burgazliev-Ivan Shvedoff-Markus Schwärzer-Lana-Mae Lopicic-Anita Zieher-Alexander Jagsch-Eugen Knecht-Yevgeni Sitokhin-Sandy Lopicic-Vladimir Bornaru-David Oberkogler-Mikhail Barabanov-Philip Mur-Nora Pider-Christoph Bittenauer-Andreas Hartner,world war ii-woman director,0.1521212121212121,
31101,Only The Brave,Drama-War,en,11.991,['mission from buddha'],2006,3300000,502000.0,99.0,Released,5.528,0.05825469,Mark Dacascos-Jennifer Aquino-Jeff Fahey-Gina Hiraizumi-Jason Scott Lee-Emily Liu-Pat Morita-Ken Narasaki-Lane Nishikawa-Yuji Okumoto-Tamlyn Tomita-Greg Watanabe-Garret Sato-Guy Ecker-Sharon Omi-Ehécatl Chávez-Sara Shields-Casey Koiwai-Jordan Nakahara-Ken Narasaki-Kenneth Choi-Michael Sun Lee-Kipp Shiotani-Ru Kumagai-Takayo Fischer,unknown,0.1521212121212121,
18323,Joshua,Drama,en,2.879,"['crusader', 'feelmax', 'epiphany  llc']",2002,9000000,1347988.0,91.0,Released,6.5,0.055018318,Tony Goldwyn-F. Murray Abraham-Kurt Fuller-Stacy Edwards-Giancarlo Giannini-Eddie Bo Smith Jr.-Michael Guido-Matt Zeigler-Colleen Camp-Marc Grapey-Rich Komenich-Dale Calandra-Cedric Young-Tim Grimm-Jordan Allen-James Meeks-Bernie Landis-John Sierros-David Pasquesi-Tom Brainard-Tim Decker-Linsey Page Morton-Beth Lacke-Tom Roland-Coburn Goss-Jim Carrane-Ilio Bruno-Barrie D. Buckner Jr.-Jason Borgardt-Ken Stimson-Bob O'Donnell-Tai Anderson-Brad Avery-David Carr-Mark Lee-Mac Powell,based on novel or book,0.1497764444444444,
72564,L'Anniversaire,Comedy,fr,1.005,['unknown'],2005,7638914,1144090.0,100.0,Released,4.3,0.0226546014731963,Lambert Wilson-Michèle Laroque-Jean-Hugues Anglade-Pierre Palmade-Antoine Duléry-Isabella Ferrari-Zoé Félix-Florence Thomassin,woman director,0.1497712894791066,
13173,The Ten,Comedy,en,6.507,"['city lights', 'ascot elite home']",2007,5250000,785528.0,96.0,Released,4.9,0.5016376040493482,Paul Rudd-Adam Brody-Jon Hamm-Winona Ryder-Ken Marino-Todd Holoubek-Mather Zickel-Ali Marsh-Raisy Pereyra-Edmund Genest-Ron Silver-Heidi Neurauter-Michael Ziegfeld-Jason Antoon-Andrea Rosen-Chris Wylde-Siri Baruc-Reed Birney-Erica Oyama-Famke Janssen-Gretchen Mol-A.D. Miles-Jason Sudeikis-Alfredo Gonzalez-Paco Mauri-Victoria Pérez-Fernando Baena-Justin Theroux-Tommy Nelson-Liev Schreiber-Zak Orth-Nina Hellman-Beth Dover-Matt Ballard-Novella Nelson-Scott Sowers-Michael Mulheren-Jessica Alba-Kevin Allison-Kerri Kenney-Cedric Sanders-Arlen Escarpeta-Oliver Platt-David Wain-Thomas Lennon-Zandy Hartig-Joe Lo Truglio-Charlie McDermott-Zach Page-Janeane Garofalo-Rob Corddry-Antonio Zavala Kugler-Michael Ian Black-Rashida Jones-Michael Showalter-Joe Passaro-Jerry Grayson-John Tormey-Philip Levy-H. Jon Benjamin-Jonathan Stern-Peter Salett-Bobby Cannavale-Ben Garant-Andrew Dawson-John Patrick Barry-Fred Basco-Village-Jack Fisher-Seth Herzog-Andy Kaufman-Paul Richard Kessler-Morris S. Levy-Tom McHugh-Phil Michas-Peter Moore-David Ressel-Noam Rosen-Eric Tepper-Craig Wedren,multiple storylines-sabbath-brain scan-radiation sickness-parachutist-rubik's cube-ventriloquist's dummy,0.1496243809523809,
47168,The Wind in the Willows,Fantasy-Comedy-Family-Adventure,en,7.871,"['alliedmakers', 'film guild', 'pathé']",1996,15400000,2300000.0,88.0,Released,5.6,0.1521094670343185,Terry Jones-Steve Coogan-Eric Idle-Nicol Williamson-Antony Sher-John Cleese-Stephen Fry-Bernard Hill-Michael Palin-Julia Sawalha-Victoria Wood-Robert Bathurst-Nigel Planer-Graham McTavish-Roger Ashton-Griffiths-Richard James-Keith-Lee Castle-Don Henderson-Hugo Blick-Sarah Crowden-John Boswall-Richard Ridings-Bernard Padden,prison-musical-slapstick comedy-mole-based on children's book-rabbit-courtroom-weasel-united kingdom-rat-prison break,0.1493506493506493,
1415,Party Monster,Comedy-Drama-Crime,en,7.36,['contentfilm'],2003,5000000,742898.0,98.0,Released,5.9,0.4822193742151798,Seth Green-Macaulay Culkin-Diana Scarwid-Marilyn Manson-Dylan McDermott-Mia Kirshner-Wilmer Valderrama-Janis Dardaris-Wilson Cruz-Manny Pérez-Justin Hagan-John Stamos-Chloë Sevigny-Natasha Lyonne-Daniel Franzese-Michael Kaycheck-Steven Marcus-Amanda Lepore-Richie Rich,new york city-hotel-loss of loved one-based on novel or book-birthday-bath-nightclub-donut-male friendship-hallucination-injection-arrest-police-friends-money-drugs,0.1485796,
82469,The Kick,Comedy-Action,ko,5.509,"['baa', 'ram', 'ewe', 'sahamongkolfilm', 'bangkok studio']",2011,3500000,517069.0,94.0,Released,5.1,0.1068002640879257,Cho Jae-hyun-Ye Ji-won-Na Tae-joo-Taemi-Petchtai Wongkamlao-JeeJa Yanin-Do Shi-gang-Lee Kwan-hun-Kim Yiroo-Brahim Achabbakhe-Thanathep Sucharitchan,robbery-thailand-taekwondo,0.147734,
27549,Beastmaster 2: Through the Portal of Time,Action-Adventure-Fantasy-Science Fiction,en,8.087,['les  21'],1991,6000000,869325.0,107.0,Released,5.0,0.1585822103123745,Marc Singer-Kari Wuhrer-Sarah Douglas-Wings Hauser-Robert Fieldsteel-Arthur Malet-Robert Z'Dar-James Avery-Paul Goodman-Mark Roberts-Michael Berryman-David Carrera-Carl Ciarfalio-Larry Dobkin-Jim Eagle-Gordon Greene-Lawrence Mandley-Dick Warlock-Vic Trevino-Wayne Pére-Rex Pierson-Frank Welker-Dan Woren,based on novel or book-time travel-sequel-gunfight-combat-peplum-loin cloth-warrior-time portal-gun fight-sword and sorcery,0.1448875,
